|year|player|year_on_ballot|year_on_ballot_int|votes|votes_pct|votes_pct_num
3365|2003|Sid Fernandez|1st|1|2|0.4%|0.4
3366|2003|Danny Tartabull|1st|1|1|0.2%|0.2
3367|2003|Mark Davis|1st|1|1|0.2%|0.2
3368|2003|Darren Daulton|1st|1|1|0.2%|0.2
3369|2003|Danny Jackson|1st|1|0|0.0%|0.0
3370|2003|Mickey Tettleton|1st|1|0|0.0%|0.0
3371|2003|Mitch Williams|1st|1|0|0.0%|0.0
3372|2003|Todd Worrell|1st|1|0|0.0%|0.0
3373|2004|Paul Molitor|1st|1|431|85.2%|85.2
3374|2004|Dennis Eckersley|1st|1|421|83.2%|83.2
3375|2004|Ryne Sandberg|2nd|2|309|61.1%|61.1
3376|2004|Bruce Sutter|11th|11|301|59.5%|59.5
3377|2004|Jim Rice|10th|10|276|54.5%|54.5
3378|2004|Andre Dawson|3rd|3|253|50.0%|50.0
3379|2004|Rich Gossage|5th|5|206|40.7%|40.7
3380|2004|Lee Smith|2nd|2|185|36.6%|36.6
3381|2004|Bert Blyleven|7th|7|179|35.4%|35.4
3382|2004|Jack Morris|5th|5|133|26.3%|26.3
3383|2004|Steve Garvey|12th|12|123|24.3%|24.3
3384|2004|Tommy John|10th|10|111|21.9%|21.9
3385|2004|Alan Trammell|3rd|3|70|13.8%|13.8
3386|2004|Don Mattingly|4th|4|65|12.8%|12.8
3387|2004|Dave Concepcion|11th|11|57|11.3%|11.3
3388|2004|Dave Parker|8th|8|53|10.5%|10.5
3389|2004|Dale Murphy|6th|6|43|8.5%|8.5
3390|2004|Keith Hernandez|9th|9|22|4.3%|4.3
3391|2004|Fernando Valenzuela|2nd|2|19|3.8%|3.8
3392|2004|Joe Carter|1st|1|19|3.8%|3.8
3393|2004|Dennis Martinez|1st|1|16|3.2%|3.2
3394|2004|Dave Stieb|1st|1|7|1.4%|1.4
3395|2004|Jimmy Key|1st|1|3|0.6%|0.6
3396|2004|Jim Eisenreich|1st|1|3|0.6%|0.6
3397|2004|Kevin Mitchell|1st|1|2|0.4%|0.4
3398|2004|Juan Samuel|1st|1|2|0.4%|0.4
3399|2004|Doug Drabek|1st|1|2|0.4%|0.4
3400|2004|Randy Myers|1st|1|1|0.2%|0.2
3401|2004|Terry Pendleton|1st|1|1|0.2%|0.2
3402|2004|Cecil Fielder|1st|1|1|0.2%|0.2
3403|2004|Bob Tewksbury|1st|1|0|0.0%|0.0
3404|2004|Danny Darwin|1st|1|0|0.0%|0.0
3405|2005|Wade Boggs|1st|1|474|91.9%|91.9
3406|2005|Ryne Sandberg|3rd|3|393|76.2%|76.2
3407|2005|Bruce Sutter|12th|12|344|66.7%|66.7
3408|2005|Jim Rice|11th|11|307|59.5%|59.5
3409|2005|Rich Gossage|6th|6|285|55.2%|55.2
3410|2005|Andre Dawson|4th|4|270|52.3%|52.3
3411|2005|Bert Blyleven|8th|8|211|40.9%|40.9
3412|2005|Lee Smith|3rd|3|200|38.8%|38.8
3413|2005|Jack Morris|6th|6|172|33.3%|33.3
3414|2005|Tommy John|11th|11|123|23.8%|23.8
3415|2005|Steve Garvey|13th|13|106|20.5%|20.5
3416|2005|Alan Trammell|4th|4|87|16.9%|16.9
3417|2005|Dave Parker|9th|9|65|12.6%|12.6
3418|2005|Don Mattingly|5th|5|59|11.4%|11.4
3419|2005|Dave Concepcion|12th|12|55|10.7%|10.7
3420|2005|Dale Murphy|7th|7|54|10.5%|10.5
3421|2005|Willie McGee|1st|1|26|5.0%|5.0
3422|2005|Jim Abbott|1st|1|13|2.5%|2.5
3423|2005|Darryl Strawberry|1st|1|6|1.2%|1.2
3424|2005|Jack McDowell|1st|1|4|0.8%|0.8
3425|2005|Chili Davis|1st|1|3|0.6%|0.6
3426|2005|Jeff Montgomery|1st|1|2|0.4%|0.4
3427|2005|Tom Candiotti|1st|1|2|0.4%|0.4
3428|2005|Tony Phillips|1st|1|1|0.2%|0.2
3429|2005|Terry Steinbach|1st|1|1|0.2%|0.2
3430|2005|Otis Nixon|1st|1|0|0.0%|0.0
3431|2005|Mark Langston|1st|1|0|0.0%|0.0
3432|2006|Bruce Sutter|13th|13|400|76.9%|76.9
3433|2006|Jim Rice|12th|12|337|64.8%|64.8
3434|2006|Rich Gossage|7th|7|336|64.6%|64.6
3435|2006|Andre Dawson|5th|5|317|61.0%|61.0
3436|2006|Bert Blyleven|9th|9|277|53.3%|53.3
3437|2006|Lee Smith|4th|4|234|45.0%|45.0
3438|2006|Jack Morris|7th|7|214|41.2%|41.2
3439|2006|Tommy John|12th|12|154|29.6%|29.6
3440|2006|Steve Garvey|14th|14|135|26.0%|26.0
3441|2006|Alan Trammell|5th|5|92|17.7%|17.7
3442|2006|Dave Parker|10th|10|76|14.6%|14.6
3443|2006|Dave Concepcion|13th|13|65|12.5%|12.5
3444|2006|Don Mattingly|6th|6|64|12.3%|12.3
3445|2006|Orel Hershiser|1st|1|58|11.2%|11.2
3446|2006|Dale Murphy|8th|8|56|10.8%|10.8
3447|2006|Albert Belle|1st|1|40|7.7%|7.7
3448|2006|Will Clark|1st|1|23|4.4%|4.4
3449|2006|Dwight Gooden|1st|1|17|3.3%|3.3
3450|2006|Willie McGee|2nd|2|12|2.3%|2.3
3451|2006|Ozzie Guillen|1st|1|5|1.0%|1.0
3452|2006|Hal Morris|1st|1|5|1.0%|1.0
3453|2006|John Wetteland|1st|1|4|0.8%|0.8
3454|2006|Gary Gaetti|1st|1|4|0.8%|0.8
3455|2006|Rick Aguilera|1st|1|3|0.6%|0.6
3456|2006|Doug Jones|1st|1|2|0.4%|0.4
3457|2006|Gregg Jefferies|1st|1|2|0.4%|0.4
3458|2006|Walt Weiss|1st|1|1|0.2%|0.2
3459|2006|Alex Fernandez|1st|1|0|0.0%|0.0
3460|2006|Gary Disarcina|1st|1|0|0.0%|0.0
3461|2007|Cal Ripken Jr.|1st|1|537|98.5%|98.5
3462|2007|Tony Gwynn|1st|1|532|97.6%|97.6
3463|2007|Rich Gossage|8th|8|388|71.2%|71.2
3464|2007|Jim Rice|13th|13|346|63.5%|63.5
3465|2007|Andre Dawson|6th|6|309|56.7%|56.7
3466|2007|Bert Blyleven|10th|10|260|47.7%|47.7
3467|2007|Lee Smith|5th|5|217|39.8%|39.8
3468|2007|Jack Morris|8th|8|202|37.1%|37.1
3469|2007|Mark McGwire|1st|1|128|23.5%|23.5
3470|2007|Tommy John|13th|13|125|22.9%|22.9
3471|2007|Steve Garvey|15th|15|115|21.1%|21.1
3472|2007|Dave Concepcion|14th|14|74|13.6%|13.6
3473|2007|Alan Trammell|6th|6|73|13.4%|13.4
3474|2007|Dave Parker|11th|11|62|11.4%|11.4
3475|2007|Don Mattingly|7th|7|54|9.9%|9.9
3476|2007|Dale Murphy|9th|9|50|9.2%|9.2
3477|2007|Harold Baines|1st|1|29|5.3%|5.3
3478|2007|Orel Hershiser|2nd|2|24|4.4%|4.4
3479|2007|Albert Belle|2nd|2|19|3.5%|3.5
3480|2007|Paul O'Neill|1st|1|12|2.2%|2.2
3481|2007|Bret Saberhagen|1st|1|7|1.3%|1.3
3482|2007|Jose Canseco|1st|1|6|1.1%|1.1
3483|2007|Tony Fernandez|1st|1|4|0.7%|0.7
3484|2007|Eric Davis|1st|1|3|0.6%|0.6
3485|2007|Dante Bichette|1st|1|3|0.6%|0.6
3486|2007|Ken Caminiti|1st|1|2|0.4%|0.4
3487|2007|Bobby Bonilla|1st|1|2|0.4%|0.4
3488|2007|Jay Buhner|1st|1|1|0.2%|0.2
3489|2007|Wally Joyner|1st|1|0|0.0%|0.0
3490|2007|Scott Brosius|1st|1|0|0.0%|0.0
3491|2007|Devon White|1st|1|0|0.0%|0.0
3492|2007|Bobby Witt|1st|1|0|0.0%|0.0
3493|2008|Rich Gossage|9th|9|466|85.8%|85.8
3494|2008|Jim Rice|14th|14|392|72.2%|72.2
3495|2008|Andre Dawson|7th|7|358|65.9%|65.9
3496|2008|Bert Blyleven|11th|11|336|61.9%|61.9
3497|2008|Lee Smith|6th|6|235|43.3%|43.3
3498|2008|Jack Morris|9th|9|233|42.9%|42.9
3499|2008|Tommy John|14th|14|158|29.1%|29.1
3500|2008|Tim Raines|1st|1|132|24.3%|24.3
3501|2008|Mark McGwire|2nd|2|128|23.6%|23.6
3502|2008|Alan Trammell|7th|7|99|18.2%|18.2
3503|2008|Dave Concepcion|15th|15|88|16.2%|16.2
3504|2008|Don Mattingly|8th|8|86|15.8%|15.8
3505|2008|Dave Parker|12th|12|82|15.1%|15.1
3506|2008|Dale Murphy|10th|10|75|13.8%|13.8
3507|2008|Harold Baines|2nd|2|28|5.2%|5.2
3508|2008|Robb Nen|1st|1|2|0.4%|0.4
3509|2008|Travis Fryman|1st|1|2|0.4%|0.4
3510|2008|Rod Beck|1st|1|2|0.4%|0.4
3511|2008|Chuck Knoblauch|1st|1|1|0.2%|0.2
3512|2008|David Justice|1st|1|1|0.2%|0.2
3513|2008|Chuck Finley|1st|1|1|0.2%|0.2
3514|2008|Shawon Dunston|1st|1|1|0.2%|0.2
3515|2008|Todd Stottlemyre|1st|1|1|0.2%|0.2
3516|2008|Jose Rijo|2nd|2|0|0.0%|0.0
3517|2008|Brady Anderson|1st|1|0|0.0%|0.0
3518|2009|Rickey Henderson|1st|1|511|94.8%|94.8
3519|2009|Jim Rice|15th|15|412|76.4%|76.4
3520|2009|Andre Dawson|8th|8|361|67.0%|67.0
3521|2009|Bert Blyleven|12th|12|338|62.7%|62.7
3522|2009|Lee Smith|7th|7|240|44.5%|44.5
3523|2009|Jack Morris|10th|10|237|44.0%|44.0
3524|2009|Tommy John|15th|15|171|31.7%|31.7
3525|2009|Tim Raines|2nd|2|122|22.6%|22.6
3526|2009|Mark McGwire|3rd|3|118|21.9%|21.9
3527|2009|Alan Trammell|8th|8|94|17.4%|17.4
3528|2009|Dave Parker|13th|13|81|15.0%|15.0
3529|2009|Don Mattingly|9th|9|64|11.9%|11.9
3530|2009|Dale Murphy|11th|11|62|11.5%|11.5
3531|2009|Harold Baines|3rd|3|32|5.9%|5.9
3532|2009|Mark Grace|1st|1|22|4.1%|4.1
3533|2009|David Cone|1st|1|21|3.9%|3.9
3534|2009|Matt Williams|1st|1|7|1.3%|1.3
3535|2009|Mo Vaughn|1st|1|6|1.1%|1.1
3536|2009|Jay Bell|1st|1|2|0.4%|0.4
3537|2009|Jesse Orosco|1st|1|1|0.2%|0.2
3538|2009|Dan Plesac|1st|1|0|0.0%|0.0
3539|2009|Ron Gant|1st|1|0|0.0%|0.0
3540|2009|Greg Vaughn|1st|1|0|0.0%|0.0
3541|2010|Andre Dawson|9th|9|420|77.9%|77.9
3542|2010|Bert Blyleven|13th|13|400|74.2%|74.2
3543|2010|Roberto Alomar|1st|1|397|73.7%|73.7
3544|2010|Jack Morris|11th|11|282|52.3%|52.3
3545|2010|Barry Larkin|1st|1|278|51.6%|51.6
3546|2010|Lee Smith|8th|8|255|47.3%|47.3
3547|2010|Edgar Martinez|1st|1|195|36.2%|36.2
3548|2010|Tim Raines|3rd|3|164|30.4%|30.4
3549|2010|Mark McGwire|4th|4|128|23.7%|23.7
3550|2010|Alan Trammell|9th|9|121|22.4%|22.4
3551|2010|Fred McGriff|1st|1|116|21.5%|21.5
3552|2010|Don Mattingly|10th|10|87|16.1%|16.1
3553|2010|Dave Parker|14th|14|82|15.2%|15.2
3554|2010|Dale Murphy|12th|12|63|11.7%|11.7
3555|2010|Harold Baines|4th|4|33|6.1%|6.1
3556|2010|Andres Galarraga|1st|1|22|4.1%|4.1
3557|2010|Robin Ventura|1st|1|7|1.3%|1.3
3558|2010|Eric Karros|1st|1|2|0.4%|0.4
3559|2010|Ellis Burks|1st|1|2|0.4%|0.4
3560|2010|Kevin Appier|1st|1|1|0.2%|0.2
3561|2010|David Segui|1st|1|1|0.2%|0.2
3562|2010|Pat Hentgen|1st|1|1|0.2%|0.2
3563|2010|Shane Reynolds|1st|1|0|0.0%|0.0
3564|2010|Ray Lankford|1st|1|0|0.0%|0.0
3565|2010|Michael Jackson|1st|1|0|0.0%|0.0
3566|2010|Todd Zeile|1st|1|0|0.0%|0.0
3567|2011|Roberto Alomar|2nd|2|523|90.0%|90.0
3568|2011|Bert Blyleven|14th|14|463|79.7%|79.7
3569|2011|Barry Larkin|2nd|2|361|62.1%|62.1
3570|2011|Jack Morris|12th|12|311|53.5%|53.5
3571|2011|Lee Smith|9th|9|263|45.3%|45.3
3572|2011|Jeff Bagwell|1st|1|242|41.7%|41.7
3573|2011|Tim Raines|4th|4|218|37.5%|37.5
3574|2011|Edgar Martinez|2nd|2|191|32.9%|32.9
3575|2011|Alan Trammell|10th|10|141|24.3%|24.3
3576|2011|Larry Walker|1st|1|118|20.3%|20.3
3577|2011|Mark McGwire|5th|5|115|19.8%|19.8
3578|2011|Fred McGriff|2nd|2|104|17.9%|17.9
3579|2011|Dave Parker|15th|15|89|15.3%|15.3
3580|2011|Don Mattingly|11th|11|79|13.6%|13.6
3581|2011|Dale Murphy|13th|13|73|12.6%|12.6
3582|2011|Rafael Palmeiro|1st|1|64|11.0%|11.0
3583|2011|Juan Gonzalez|1st|1|30|5.2%|5.2
3584|2011|Harold Baines|5th|5|28|4.8%|4.8
3585|2011|John Franco|1st|1|27|4.6%|4.6
3586|2011|Kevin Brown|1st|1|12|2.1%|2.1
3587|2011|Tino Martinez|1st|1|6|1.0%|1.0
3588|2011|Al Leiter|1st|1|4|0.7%|0.7
3589|2011|John Olerud|1st|1|4|0.7%|0.7
3590|2011|Marquis Grissom|1st|1|4|0.7%|0.7
3591|2011|B.J. Surhoff|1st|1|2|0.3%|0.3
3592|2011|Benito Santiago|1st|1|1|0.2%|0.2
3593|2011|Bret Boone|1st|1|1|0.2%|0.2
3594|2011|Raul Mondesí|1st|1|0|0.0%|0.0
3595|2011|Charles Johnson|1st|1|0|0.0%|0.0
3596|2011|Bobby Higginson|1st|1|0|0.0%|0.0
3597|2011|Lenny Harris|1st|1|0|0.0%|0.0
3598|2011|Kirk Rueter|1st|1|0|0.0%|0.0
3599|2011|Carlos Baerga|1st|1|0|0.0%|0.0
3600|2012|Barry Larkin|3rd|3|495|86.4%|86.4
3601|2012|Jack Morris|13th|13|382|66.7%|66.7
3602|2012|Jeff Bagwell|2nd|2|321|56.0%|56.0
3603|2012|Lee Smith|10th|10|290|50.6%|50.6
3604|2012|Tim Raines|5th|5|279|48.7%|48.7
3605|2012|Alan Trammell|11th|11|211|36.8%|36.8
3606|2012|Edgar Martinez|3rd|3|209|36.5%|36.5
3607|2012|Fred McGriff|3rd|3|137|23.9%|23.9
3608|2012|Larry Walker|2nd|2|131|22.9%|22.9
3609|2012|Mark McGwire|6th|6|112|19.5%|19.5
3610|2012|Don Mattingly|12th|12|102|17.8%|17.8
3611|2012|Dale Murphy|14th|14|83|14.5%|14.5
3612|2012|Rafael Palmeiro|2nd|2|72|12.6%|12.6
3613|2012|Bernie Williams|1st|1|55|9.6%|9.6
3614|2012|Juan Gonzalez|2nd|2|23|4.0%|4.0
3615|2012|Vinny Castilla|1st|1|6|1.0%|1.0
3616|2012|Tim Salmon|1st|1|5|0.9%|0.9
3617|2012|Bill Mueller|1st|1|4|0.7%|0.7
3618|2012|Brad Radke|1st|1|2|0.3%|0.3
3619|2012|Javy Lopez|1st|1|1|0.2%|0.2
3620|2012|Eric Young Sr.|1st|1|1|0.2%|0.2
3621|2012|Tony Womack|1st|1|0|0.0%|0.0
3622|2012|Terry Mulholland|1st|1|0|0.0%|0.0
3623|2012|Ruben Sierra|1st|1|0|0.0%|0.0
3624|2012|Phil Nevin|1st|1|0|0.0%|0.0
3625|2012|Brian Jordan|1st|1|0|0.0%|0.0
3626|2012|Jeromy Burnitz|1st|1|0|0.0%|0.0
3627|2013|Craig Biggio|1st|1|388|68.2%|68.2
3628|2013|Jack Morris|14th|14|385|67.7%|67.7
3629|2013|Jeff Bagwell|3rd|3|339|59.6%|59.6
3630|2013|Mike Piazza|1st|1|329|57.8%|57.8
3631|2013|Tim Raines|6th|6|297|52.2%|52.2
3632|2013|Lee Smith|11th|11|272|47.8%|47.8
3633|2013|Curt Schilling|1st|1|221|38.8%|38.8
3634|2013|Roger Clemens|1st|1|214|37.6%|37.6
3635|2013|Barry Bonds|1st|1|206|36.2%|36.2
3636|2013|Edgar Martinez|4th|4|204|35.9%|35.9
3637|2013|Alan Trammell|12th|12|191|33.6%|33.6
3638|2013|Larry Walker|3rd|3|123|21.6%|21.6
3639|2013|Fred McGriff|4th|4|118|20.7%|20.7
3640|2013|Dale Murphy|15th|15|106|18.6%|18.6
3641|2013|Mark McGwire|7th|7|96|16.9%|16.9
3642|2013|Don Mattingly|13th|13|75|13.2%|13.2
3643|2013|Sammy Sosa|1st|1|71|12.5%|12.5
3644|2013|Rafael Palmeiro|3rd|3|50|8.8%|8.8
3645|2013|Bernie Williams|2nd|2|19|3.3%|3.3
3646|2013|Kenny Lofton|1st|1|18|3.2%|3.2
3647|2013|Sandy Alomar|1st|1|16|2.8%|2.8
3648|2013|Julio Franco|1st|1|6|1.1%|1.1
3649|2013|David Wells|1st|1|5|0.9%|0.9
3650|2013|Steve Finley|1st|1|4|0.7%|0.7
3651|2013|Shawn Green|1st|1|2|0.4%|0.4
3652|2013|Aaron Sele|1st|1|1|0.2%|0.2
3653|2013|Rondell White|1st|1|0|0.0%|0.0
3654|2013|Woody Williams|1st|1|0|0.0%|0.0
3655|2013|Todd Walker|1st|1|0|0.0%|0.0
3656|2013|Mike Stanton|1st|1|0|0.0%|0.0
3657|2013|Reggie Sanders|1st|1|0|0.0%|0.0
3658|2013|Jose Mesa|1st|1|0|0.0%|0.0
3659|2013|Ryan Klesko|1st|1|0|0.0%|0.0
3660|2013|Roberto Hernandez|1st|1|0|0.0%|0.0
3661|2013|Jeff Conine|1st|1|0|0.0%|0.0
3662|2013|Royce Clayton|1st|1|0|0.0%|0.0
3663|2013|Jeff Cirillo|1st|1|0|0.0%|0.0
3664|2014|Greg Maddux|1st|1|555|97.2%|97.2
3665|2014|Tom Glavine|1st|1|525|91.9%|91.9
3666|2014|Frank Thomas|1st|1|478|83.7%|83.7
3667|2014|Craig Biggio|2nd|2|427|74.8%|74.8
3668|2014|Mike Piazza|2nd|2|355|62.2%|62.2
3669|2014|Jack Morris|15th|15|351|61.5%|61.5
3670|2014|Jeff Bagwell|4th|4|310|54.3%|54.3
3671|2014|Tim Raines|7th|7|263|46.1%|46.1
3672|2014|Roger Clemens|2nd|2|202|35.4%|35.4
3673|2014|Barry Bonds|2nd|2|198|34.7%|34.7
3674|2014|Lee Smith|12th|12|171|29.9%|29.9
3675|2014|Curt Schilling|2nd|2|167|29.2%|29.2
3676|2014|Edgar Martinez|5th|5|144|25.2%|25.2
3677|2014|Alan Trammell|13th|13|119|20.8%|20.8
3678|2014|Mike Mussina|1st|1|116|20.3%|20.3
3679|2014|Jeff Kent|1st|1|87|15.2%|15.2
3680|2014|Fred McGriff|5th|5|67|11.7%|11.7
3681|2014|Mark McGwire|8th|8|63|11.0%|11.0
3682|2014|Larry Walker|4th|4|58|10.2%|10.2
3683|2014|Don Mattingly|14th|14|47|8.2%|8.2
3684|2014|Sammy Sosa|2nd|2|41|7.2%|7.2
3685|2014|Rafael Palmeiro|4th|4|25|4.4%|4.4
3686|2014|Moises Alou|1st|1|6|1.1%|1.1
3687|2014|Hideo Nomo|1st|1|6|1.1%|1.1
3688|2014|Luis Gonzalez|1st|1|5|0.9%|0.9
3689|2014|Eric Gagne|1st|1|2|0.4%|0.4
3690|2014|J.T. Snow|1st|1|2|0.4%|0.4
3691|2014|Jacque Jones|1st|1|1|0.2%|0.2
3692|2014|Kenny Rogers|1st|1|1|0.2%|0.2
3693|2014|Armando Benitez|1st|1|1|0.2%|0.2
3694|2014|Richie Sexson|1st|1|0|0.0%|0.0
3695|2014|Ray Durham|1st|1|0|0.0%|0.0
3696|2014|Todd Jones|1st|1|0|0.0%|0.0
3697|2014|Sean Casey|1st|1|0|0.0%|0.0
3698|2014|Mike Timlin|1st|1|0|0.0%|0.0
3699|2014|Paul Lo Duca|1st|1|0|0.0%|0.0
3700|2015|Randy Johnson|1st|1|534|97.3%|97.3
3701|2015|Pedro Martinez|1st|1|500|91.1%|91.1
3702|2015|John Smoltz|1st|1|455|82.9%|82.9
3703|2015|Craig Biggio|3rd|3|454|82.7%|82.7
3704|2015|Mike Piazza|3rd|3|384|69.9%|69.9
3705|2015|Jeff Bagwell|5th|5|306|55.7%|55.7
3706|2015|Tim Raines|8th|8|302|55.0%|55.0
3707|2015|Curt Schilling|3rd|3|215|39.2%|39.2
3708|2015|Roger Clemens|3rd|3|206|37.5%|37.5
3709|2015|Barry Bonds|3rd|3|202|36.8%|36.8
3710|2015|Lee Smith|13th|13|166|30.2%|30.2
3711|2015|Edgar Martinez|6th|6|148|27.0%|27.0
3712|2015|Alan Trammell|14th|14|138|25.1%|25.1
3713|2015|Mike Mussina|2nd|2|135|24.6%|24.6
3714|2015|Jeff Kent|2nd|2|77|14.0%|14.0
3715|2015|Fred McGriff|6th|6|71|12.9%|12.9
3716|2015|Larry Walker|5th|5|65|11.8%|11.8
3717|2015|Gary Sheffield|1st|1|64|11.7%|11.7
3718|2015|Mark McGwire|9th|9|55|10.0%|10.0
3719|2015|Don Mattingly|15th|15|50|9.1%|9.1
3720|2015|Sammy Sosa|3rd|3|36|6.6%|6.6
3721|2015|Nomar Garciaparra|1st|1|30|5.5%|5.5
3722|2015|Carlos Delgado|1st|1|21|3.8%|3.8
3723|2015|Troy Percival|1st|1|4|0.7%|0.7
3724|2015|Aaron Boone|1st|1|2|0.4%|0.4
3725|2015|Tom Gordon|1st|1|2|0.4%|0.4
3726|2015|Darin Erstad|1st|1|1|0.2%|0.2
3727|2015|Jermaine Dye|1st|1|0|0.0%|0.0
3728|2015|Brian Giles|1st|1|0|0.0%|0.0
3729|2015|Jason Schmidt|1st|1|0|0.0%|0.0
3730|2015|Cliff Floyd|1st|1|0|0.0%|0.0
3731|2015|Tony Clark|1st|1|0|0.0%|0.0
3732|2015|Rich Aurilia|1st|1|0|0.0%|0.0
3733|2015|Eddie Guardado|1st|1|0|0.0%|0.0
3734|2016|Ken Griffey Jr.|1st|1|437|99.3%|99.3
3735|2016|Mike Piazza|4th|4|365|83.0%|83.0
3736|2016|Jeff Bagwell|6th|6|315|71.6%|71.6
3737|2016|Tim Raines|9th|9|307|69.8%|69.8
3738|2016|Trevor Hoffman|1st|1|296|67.3%|67.3
3739|2016|Curt Schilling|4th|4|230|52.3%|52.3
3740|2016|Roger Clemens|4th|4|199|45.2%|45.2
3741|2016|Barry Bonds|4th|4|195|44.3%|44.3
3742|2016|Edgar Martinez|7th|7|191|43.4%|43.4
3743|2016|Mike Mussina|3rd|3|189|43.0%|43.0
3744|2016|Alan Trammell|15th|15|180|40.9%|40.9
3745|2016|Lee Smith|14th|14|150|34.1%|34.1
3746|2016|Fred McGriff|7th|7|92|20.9%|20.9
3747|2016|Jeff Kent|3rd|3|73|16.6%|16.6
3748|2016|Larry Walker|6th|6|68|15.5%|15.5
3749|2016|Mark McGwire|10th|10|54|12.3%|12.3
3750|2016|Gary Sheffield|2nd|2|51|11.6%|11.6
3751|2016|Billy Wagner|1st|1|46|10.5%|10.5
3752|2016|Sammy Sosa|4th|4|31|7.0%|7.0
3753|2016|Jim Edmonds|1st|1|11|2.5%|2.5
3754|2016|Nomar Garciaparra|2nd|2|8|1.8%|1.8
3755|2016|Mike Sweeney|1st|1|3|0.7%|0.7
3756|2016|Jason Kendall|1st|1|2|0.5%|0.5
3757|2016|David Eckstein|1st|1|2|0.5%|0.5
3758|2016|Garret Anderson|1st|1|1|0.2%|0.2
3759|2016|Randy Winn|1st|1|0|0.0%|0.0
3760|2016|Mike Lowell|1st|1|0|0.0%|0.0
3761|2016|Mike Hampton|1st|1|0|0.0%|0.0
3762|2016|Mark Grudzielanek|1st|1|0|0.0%|0.0
3763|2016|Troy Glaus|1st|1|0|0.0%|0.0
3764|2016|Luis Castillo|1st|1|0|0.0%|0.0
3765|2016|Brad Ausmus|1st|1|0|0.0%|0.0
3766|2017|Jeff Bagwell|7th|7|381|86.2%|86.2
3767|2017|Tim Raines|10th|10|380|86.0%|86.0
3768|2017|Ivan Rodriguez|1st|1|336|76.0%|76.0
3769|2017|Trevor Hoffman|2nd|2|327|74.0%|74.0
3770|2017|Vladimir Guerrero|1st|1|317|71.7%|71.7
3771|2017|Edgar Martinez|8th|8|259|58.6%|58.6
3772|2017|Roger Clemens|5th|5|239|54.1%|54.1
3773|2017|Barry Bonds|5th|5|238|53.8%|53.8
3774|2017|Mike Mussina|4th|4|229|51.8%|51.8
3775|2017|Curt Schilling|5th|5|199|45.0%|45.0
3776|2017|Lee Smith|15th|15|151|34.2%|34.2
3777|2017|Manny Ramirez|1st|1|105|23.8%|23.8
3778|2017|Larry Walker|7th|7|97|21.9%|21.9
3779|2017|Fred McGriff|8th|8|96|21.7%|21.7
3780|2017|Jeff Kent|4th|4|74|16.7%|16.7
3781|2017|Gary Sheffield|3rd|3|59|13.3%|13.3
3782|2017|Billy Wagner|2nd|2|45|10.2%|10.2
3783|2017|Sammy Sosa|5th|5|38|8.6%|8.6
3784|2017|Jorge Posada|1st|1|17|3.8%|3.8
3785|2017|Magglio Ordonez|1st|1|3|0.7%|0.7
3786|2017|Edgar Renteria|1st|1|2|0.5%|0.5
3787|2017|Jason Varitek|1st|1|2|0.5%|0.5
3788|2017|Tim Wakefield|1st|1|1|0.2%|0.2
3789|2017|Melvin Mora|1st|1|0|0.0%|0.0
3790|2017|Arthur Rhodes|1st|1|0|0.0%|0.0
3791|2017|Derrek Lee|1st|1|0|0.0%|0.0
3792|2017|Freddy Sanchez|1st|1|0|0.0%|0.0
3793|2017|Carlos Guillen|1st|1|0|0.0%|0.0
3794|2017|J.D. Drew|1st|1|0|0.0%|0.0
3795|2017|Mike Cameron|1st|1|0|0.0%|0.0
3796|2017|Orlando Cabrera|1st|1|0|0.0%|0.0
3797|2017|Matt Stairs|1st|1|0|0.0%|0.0
3798|2017|Pat Burrell|1st|1|0|0.0%|0.0
3799|2017|Casey Blake|1st|1|0|0.0%|0.0
3800|2018|Chipper Jones|1st|1|410|97.2%|97.2
3801|2018|Vladimir Guerrero|2nd|2|392|92.9%|92.9
3802|2018|Jim Thome|1st|1|379|89.8%|89.8
3803|2018|Trevor Hoffman|3rd|3|337|79.9%|79.9
3804|2018|Edgar Martinez|9th|9|297|70.4%|70.4
3805|2018|Mike Mussina|5th|5|268|63.5%|63.5
3806|2018|Roger Clemens|6th|6|242|57.3%|57.3
3807|2018|Barry Bonds|6th|6|238|56.4%|56.4
3808|2018|Curt Schilling|6th|6|216|51.2%|51.2
3809|2018|Omar Vizquel|1st|1|156|37.0%|37.0
3810|2018|Larry Walker|8th|8|144|34.1%|34.1
3811|2018|Fred McGriff|9th|9|98|23.2%|23.2
3812|2018|Manny Ramirez|2nd|2|93|22.0%|22.0
3813|2018|Jeff Kent|5th|5|61|14.5%|14.5
3814|2018|Billy Wagner|3rd|3|47|11.1%|11.1
3815|2018|Gary Sheffield|4th|4|47|11.1%|11.1
3816|2018|Scott Rolen|1st|1|43|10.2%|10.2
3817|2018|Sammy Sosa|6th|6|33|7.8%|7.8
3818|2018|Andruw Jones|1st|1|31|7.3%|7.3
3819|2018|Jamie Moyer|1st|1|10|2.4%|2.4
3820|2018|Johan Santana|1st|1|10|2.4%|2.4
3821|2018|Johnny Damon|1st|1|8|1.9%|1.9
3822|2018|Hideki Matsui|1st|1|4|0.9%|0.9
3823|2018|Kerry Wood|1st|1|2|0.5%|0.5
3824|2018|Chris Carpenter|1st|1|2|0.5%|0.5
