|year|player|year_on_ballot|votes|votes_pct|hof_monitor|hof_standard|experience|WAR_career|WAR_peak7|JAWS|JAWS_pos|G|AB|R|H|HR|RBI|SB|BB|batting_avg|onbase_perc|slugging_perc|onbase_plus_slugging|onbase_plus_slugging_plus|W|L|earned_run_avg|earned_run_avg_plus|whip|G_p|GS|SV|IP|H_p|HR_p|BB_p|SO_p|pos_summary
1701|2011|Lee Smith HOF|9th|263|45.3%|127|13|18|28.9|20.8|24.8|32.5|770|64|2|3|1|2|0|3|.047|.090|.094|.183|-50|71|92|3.03|132|1.256|1022|6|478|1289.1|1133|89|486|1251|*1
1702|2011|Jeff Bagwell HOF|1st|242|41.7%|150|59|15|79.9|48.4|64.2|53.8|2150|7797|1517|2314|449|1529|202|1401|.297|.408|.540|.948|149||||||||| |||||*3H/D9
1703|2011|Tim Raines HOF|4th|218|37.5%|91|47|23|69.4|42.4|55.9|53.4|2502|8872|1571|2605|170|980|808|1330|.294|.385|.425|.810|123||||||||| |||||*7H8D4/9
1704|2011|Edgar Martinez HOF|2nd|191|32.9%|132|50|18|68.4|43.7|56.0|55.7|2055|7213|1219|2247|309|1261|49|1283|.312|.418|.515|.933|147||||||||| |||||*D*5H/3
1705|2011|Alan Trammell HOF|10th|141|24.3%|119|40|20|70.7|44.8|57.8|55.4|2293|8288|1231|2365|185|1003|236|850|.285|.352|.415|.767|110||||||||| |||||*6HD5/478
1706|2011|Larry Walker HOF|1st|118|20.3%|148|58|17|72.7|44.7|58.7|56.7|1988|6907|1355|2160|383|1311|230|913|.313|.400|.565|.965|141||||||||| |||||*9H387/D45
1707|2011|Mark McGwire|5th|115|19.8%|170|42|16|62.1|41.9|52.0|53.8|1874|6187|1167|1626|583|1414|12|1317|.263|.394|.588|.982|163||||||||| |||||*3HD/59
1708|2011|Fred McGriff|2nd|104|17.9%|100|48|19|52.6|36.0|44.3|53.8|2460|8757|1349|2490|493|1550|72|1305|.284|.377|.509|.886|134||||||||| |||||*3DH
1709|2011|X-Dave Parker|15th|89|15.3%|125|42|19|40.1|37.4|38.8|56.7|2466|9358|1272|2712|339|1493|154|683|.290|.339|.471|.810|121||||||||| |||||*9*DH78/34
1710|2011|Don Mattingly|11th|79|13.6%|134|34|14|42.4|35.8|39.1|53.8|1785|7003|1007|2153|222|1099|14|588|.307|.358|.471|.830|127||||||||| |||||*3D9H7/548
1711|2011|Dale Murphy|13th|73|12.6%|116|34|18|46.5|41.2|43.8|58.1|2180|7960|1197|2111|398|1266|161|986|.265|.346|.469|.815|121||||||||| |||||*8*9372H
1712|2011|Rafael Palmeiro|1st|64|11.0%|178|57|20|71.9|38.9|55.4|53.8|2831|10472|1663|3020|569|1835|97|1353|.288|.371|.515|.885|132||||||||| |||||*3*D7H/98
1713|2011|Juan Gonzalez|1st|30|5.2%|123|40|17|38.7|29.2|33.9|56.7|1689|6556|1061|1936|434|1404|26|457|.295|.343|.561|.904|132||||||||| |||||*9*D*78/H
1714|2011|X-Harold Baines HOF|5th|28|4.8%|67|44|22|38.8|21.4|30.1|56.7|2830|9908|1299|2866|384|1628|34|1062|.289|.356|.465|.820|121||||||||| |||||*D*9H8/7
1715|2011|X-John Franco|1st|27|4.6%|109|11|21|23.4|15.3|19.3|32.5|1095|34|2|3|0|1|0|0|.088|.088|.088|.176|-52|90|87|2.89|138|1.333|1119|0|424|1245.2|1166|81|495|975|*1
1716|2011|X-Kevin Brown|1st|12|2.1%|93|41|19|67.8|45.2|56.5|61.4|235|495|20|64|2|29|0|19|.129|.169|.162|.331|-11|211|144|3.28|127|1.222|486|476|0|3256.1|3079|208|901|2397|*1/H
1717|2011|X-Tino Martinez|1st|6|1.0%|41|26|16|29.0|21.8|25.4|53.8|2023|7111|1009|1925|339|1271|27|780|.271|.344|.471|.815|112||||||||| |||||*3DH
1718|2011|X-Al Leiter|1st|4|0.7%|42|21|19|40.0|32.5|36.3|61.4|271|530|15|45|0|16|0|35|.085|.142|.102|.243|-34|162|132|3.80|112|1.386|419|382|2|2391.0|2152|198|1163|1974|*1
1719|2011|X-John Olerud|1st|4|0.7%|68|39|17|58.2|39.0|48.6|53.8|2234|7592|1139|2239|255|1230|11|1275|.295|.398|.465|.863|129||||||||| |||||*3DH
1720|2011|X-Marquis Grissom|1st|4|0.7%|48|26|17|29.6|27.5|28.6|58.1|2165|8275|1187|2251|227|967|429|553|.272|.318|.415|.732|92||||||||| |||||*8H79/D
1721|2011|X-B.J. Surhoff|1st|2|0.3%|30|27|19|34.4|22.4|28.4|53.4|2313|8258|1062|2326|188|1153|141|640|.282|.332|.413|.745|98||||||||| |||||*7*2*53HD9/846
1722|2011|X-Benito Santiago|1st|1|0.2%|94|30|20|27.4|18.6|23.0|44.2|1978|6951|755|1830|217|920|91|430|.263|.307|.415|.722|93||||||||| |||||*2H/37D
1723|2011|X-Bret Boone|1st|1|0.2%|63|27|14|22.8|25.2|24.0|57.1|1780|6683|927|1775|252|1021|94|552|.266|.325|.442|.767|101||||||||| |||||*4/H5D
1724|2011|X-Raul Mondesí|1st|0|0.0%|21|20|13|29.5|25.5|27.5|56.7|1525|5814|909|1589|271|860|229|475|.273|.331|.485|.815|113||||||||| |||||*987/HD
1725|2011|X-Charles Johnson|1st|0|0.0%|25|28|12|22.6|20.4|21.5|44.2|1188|3836|465|940|167|570|6|475|.245|.330|.433|.762|97||||||||| |||||*2H/D
1726|2011|X-Bobby Higginson|1st|0|0.0%|19|19|11|23.1|21.5|22.3|53.4|1362|4910|736|1336|187|709|91|649|.272|.358|.455|.813|113||||||||| |||||*7*9DH/8
1727|2011|X-Lenny Harris|1st|0|0.0%|8|9|18|1.7|7.1|4.4|55.7|1903|3924|460|1055|37|369|131|279|.269|.318|.349|.667|80|0|0|0.00||0.000|1|0|0|1.0|0|0|0|1|*H*5*49736/D81
1728|2011|X-Kirk Rueter|1st|0|0.0%|11|14|13|16.3|14.7|15.5|61.4|336|622|44|95|0|40|1|27|.153|.187|.167|.354|-6|130|92|4.27|97|1.394|340|336|0|1918.0|2092|220|582|818|*1/H
1729|2011|X-Carlos Baerga|1st|0|0.0%|45|19|14|19.6|22.0|20.8|57.1|1630|5439|731|1583|134|774|59|291|.291|.332|.423|.754|100||||||||| |||||*4*H53D6
1730|2012|Barry Larkin|3rd|495|86.4%|121|47|19|70.5|43.3|56.9|55.4|2180|7937|1329|2340|198|960|379|939|.295|.371|.444|.815|116||||||||| |||||*6H/4D
1731|2012|Jack Morris HOF|13th|382|66.7%|123|39|18|43.5|32.6|38.0|61.4|23|1|4|0|0|0|0|0|.000|.000|.000|.000|-100|254|186|3.90|105|1.296|549|527|0|3824.0|3567|389|1390|2478|*1/HD
1732|2012|Jeff Bagwell HOF|2nd|321|56.0%|150|59|15|79.9|48.4|64.2|53.8|2150|7797|1517|2314|449|1529|202|1401|.297|.408|.540|.948|149||||||||| |||||*3H/D9
1733|2012|Lee Smith HOF|10th|290|50.6%|127|13|18|28.9|20.8|24.8|32.5|770|64|2|3|1|2|0|3|.047|.090|.094|.183|-50|71|92|3.03|132|1.256|1022|6|478|1289.1|1133|89|486|1251|*1
1734|2012|Tim Raines HOF|5th|279|48.7%|91|47|23|69.4|42.4|55.9|53.4|2502|8872|1571|2605|170|980|808|1330|.294|.385|.425|.810|123||||||||| |||||*7H8D4/9
1735|2012|Alan Trammell HOF|11th|211|36.8%|119|40|20|70.7|44.8|57.8|55.4|2293|8288|1231|2365|185|1003|236|850|.285|.352|.415|.767|110||||||||| |||||*6HD5/478
1736|2012|Edgar Martinez HOF|3rd|209|36.5%|132|50|18|68.4|43.7|56.0|55.7|2055|7213|1219|2247|309|1261|49|1283|.312|.418|.515|.933|147||||||||| |||||*D*5H/3
1737|2012|Fred McGriff|3rd|137|23.9%|100|48|19|52.6|36.0|44.3|53.8|2460|8757|1349|2490|493|1550|72|1305|.284|.377|.509|.886|134||||||||| |||||*3DH
1738|2012|Larry Walker HOF|2nd|131|22.9%|148|58|17|72.7|44.7|58.7|56.7|1988|6907|1355|2160|383|1311|230|913|.313|.400|.565|.965|141||||||||| |||||*9H387/D45
1739|2012|Mark McGwire|6th|112|19.5%|170|42|16|62.1|41.9|52.0|53.8|1874|6187|1167|1626|583|1414|12|1317|.263|.394|.588|.982|163||||||||| |||||*3HD/59
1740|2012|Don Mattingly|12th|102|17.8%|134|34|14|42.4|35.8|39.1|53.8|1785|7003|1007|2153|222|1099|14|588|.307|.358|.471|.830|127||||||||| |||||*3D9H7/548
1741|2012|Dale Murphy|14th|83|14.5%|116|34|18|46.5|41.2|43.8|58.1|2180|7960|1197|2111|398|1266|161|986|.265|.346|.469|.815|121||||||||| |||||*8*9372H
1742|2012|Rafael Palmeiro|2nd|72|12.6%|178|57|20|71.9|38.9|55.4|53.8|2831|10472|1663|3020|569|1835|97|1353|.288|.371|.515|.885|132||||||||| |||||*3*D7H/98
1743|2012|Bernie Williams|1st|55|9.6%|134|48|16|49.6|37.6|43.6|58.1|2076|7869|1366|2336|287|1257|147|1069|.297|.381|.477|.858|125||||||||| |||||*8D9H/7
1744|2012|X-Juan Gonzalez|2nd|23|4.0%|123|40|17|38.7|29.2|33.9|56.7|1689|6556|1061|1936|434|1404|26|457|.295|.343|.561|.904|132||||||||| |||||*9*D*78/H
1745|2012|X-Vinny Castilla|1st|6|1.0%|69|25|16|19.3|20.8|20.1|55.7|1854|6822|902|1884|320|1105|33|423|.276|.321|.476|.797|95||||||||| |||||*56H/43
1746|2012|X-Tim Salmon|1st|5|0.9%|34|32|14|40.5|31.6|36.1|56.7|1672|5934|986|1674|299|1016|48|970|.282|.385|.498|.884|128||||||||| |||||*9*DH/78
1747|2012|X-Bill Mueller|1st|4|0.7%|16|23|11|23.9|19.7|21.8|55.7|1216|4223|663|1229|85|493|20|543|.291|.373|.425|.797|109||||||||| |||||*5H4/D6
1748|2012|X-Brad Radke|1st|2|0.3%|13|15|12|45.3|36.2|40.8|61.4|14|29|0|3|0|0|0|0|.103|.103|.103|.207|-46|148|139|4.22|113|1.260|378|377|0|2451.0|2643|326|445|1467|*1
1749|2012|X-Javy Lopez|1st|1|0.2%|67|35|15|29.7|24.9|27.3|44.2|1503|5319|674|1527|260|864|8|357|.287|.337|.491|.828|112||||||||| |||||*2DH/3
1750|2012|X-Eric Young Sr.|1st|1|0.2%|19|25|15|18.8|16.8|17.8|57.1|1730|6119|996|1731|79|543|465|660|.283|.359|.390|.749|92||||||||| |||||*47H/D8695
1751|2012|X-Tony Womack|1st|0|0.0%|27|17|13|2.5|7.2|4.9|57.1|1303|4963|739|1353|36|368|363|308|.273|.317|.356|.673|72||||||||| |||||*4*69H87/D
1752|2012|X-Terry Mulholland|1st|0|0.0%|14|9|20|11.1|14.4|12.8|32.5|504|619|26|69|2|23|1|13|.111|.131|.145|.276|-25|124|142|4.41|93|1.364|685|332|5|2575.2|2833|293|681|1325|*1/H
1753|2012|X-Ruben Sierra|1st|0|0.0%|58|28|20|16.8|20.6|18.7|56.7|2186|8044|1084|2152|306|1322|142|610|.268|.315|.450|.765|105||||||||| |||||*9*D7H8
1754|2012|X-Phil Nevin|1st|0|0.0%|23|19|12|15.9|19.1|17.5|55.7|1217|4188|584|1131|208|743|18|449|.270|.343|.472|.814|114||||||||| |||||*5*3D27H9
1755|2012|X-Brian Jordan|1st|0|0.0%|24|17|15|32.9|30.5|31.7|56.7|1456|5160|755|1454|184|821|119|353|.282|.333|.455|.788|105||||||||| |||||*978H/3D5
1756|2012|X-Jeromy Burnitz|1st|0|0.0%|34|23|14|19.9|18.6|19.3|56.7|1694|5710|917|1447|315|981|74|739|.253|.345|.481|.826|112||||||||| |||||*98H7/D
1757|2013|Craig Biggio HOF|1st|388|68.2%|169|57|20|65.5|41.8|53.6|57.1|2850|10876|1844|3060|291|1175|414|1160|.281|.363|.433|.796|112||||||||| |||||*4*287H/D9
1758|2013|Jack Morris HOF|14th|385|67.7%|123|39|18|43.5|32.6|38.0|61.4|23|1|4|0|0|0|0|0|.000|.000|.000|.000|-100|254|186|3.90|105|1.296|549|527|0|3824.0|3567|389|1390|2478|*1/HD
1759|2013|Jeff Bagwell HOF|3rd|339|59.6%|150|59|15|79.9|48.4|64.2|53.8|2150|7797|1517|2314|449|1529|202|1401|.297|.408|.540|.948|149||||||||| |||||*3H/D9
1760|2013|Mike Piazza HOF|1st|329|57.8%|207|62|16|59.5|43.1|51.3|44.2|1912|6911|1048|2127|427|1335|17|759|.308|.377|.545|.922|143||||||||| |||||*2DH3
1761|2013|Tim Raines HOF|6th|297|52.2%|91|47|23|69.4|42.4|55.9|53.4|2502|8872|1571|2605|170|980|808|1330|.294|.385|.425|.810|123||||||||| |||||*7H8D4/9
1762|2013|Lee Smith HOF|11th|272|47.8%|127|13|18|28.9|20.8|24.8|32.5|770|64|2|3|1|2|0|3|.047|.090|.094|.183|-50|71|92|3.03|132|1.256|1022|6|478|1289.1|1133|89|486|1251|*1
1763|2013|Curt Schilling|1st|221|38.8%|171|46|20|79.5|48.6|64.0|61.4|402|773|39|117|0|29|1|25|.151|.178|.171|.348|-9|216|146|3.46|127|1.137|569|436|22|3261.0|2998|347|711|3116|*1/H
1764|2013|Roger Clemens|1st|214|37.6%|332|73|24|139.2|65.9|102.6|61.4|95|179|5|31|0|12|0|13|.173|.236|.207|.443|17|354|184|3.12|143|1.173|709|707|0|4916.2|4185|363|1580|4672|*1
1765|2013|Barry Bonds|1st|206|36.2%|340|77|22|162.8|72.7|117.8|53.4|2986|9847|2227|2935|762|1996|514|2558|.298|.444|.607|1.051|182||||||||| |||||*78HD/9
1766|2013|Edgar Martinez HOF|4th|204|35.9%|132|50|18|68.4|43.7|56.0|55.7|2055|7213|1219|2247|309|1261|49|1283|.312|.418|.515|.933|147||||||||| |||||*D*5H/3
1767|2013|Alan Trammell HOF|12th|191|33.6%|119|40|20|70.7|44.8|57.8|55.4|2293|8288|1231|2365|185|1003|236|850|.285|.352|.415|.767|110||||||||| |||||*6HD5/478
1768|2013|Larry Walker HOF|3rd|123|21.6%|148|58|17|72.7|44.7|58.7|56.7|1988|6907|1355|2160|383|1311|230|913|.313|.400|.565|.965|141||||||||| |||||*9H387/D45
1769|2013|Fred McGriff|4th|118|20.7%|100|48|19|52.6|36.0|44.3|53.8|2460|8757|1349|2490|493|1550|72|1305|.284|.377|.509|.886|134||||||||| |||||*3DH
1770|2013|X-Dale Murphy|15th|106|18.6%|116|34|18|46.5|41.2|43.8|58.1|2180|7960|1197|2111|398|1266|161|986|.265|.346|.469|.815|121||||||||| |||||*8*9372H
1771|2013|Mark McGwire|7th|96|16.9%|170|42|16|62.1|41.9|52.0|53.8|1874|6187|1167|1626|583|1414|12|1317|.263|.394|.588|.982|163||||||||| |||||*3HD/59
1772|2013|Don Mattingly|13th|75|13.2%|134|34|14|42.4|35.8|39.1|53.8|1785|7003|1007|2153|222|1099|14|588|.307|.358|.471|.830|127||||||||| |||||*3D9H7/548
1773|2013|Sammy Sosa|1st|71|12.5%|202|52|18|58.6|43.8|51.2|56.7|2354|8813|1475|2408|609|1667|234|929|.273|.344|.534|.878|128||||||||| |||||*98DH/7
1774|2013|Rafael Palmeiro|3rd|50|8.8%|178|57|20|71.9|38.9|55.4|53.8|2831|10472|1663|3020|569|1835|97|1353|.288|.371|.515|.885|132||||||||| |||||*3*D7H/98
1775|2013|X-Bernie Williams|2nd|19|3.3%|134|48|16|49.6|37.6|43.6|58.1|2076|7869|1366|2336|287|1257|147|1069|.297|.381|.477|.858|125||||||||| |||||*8D9H/7
1776|2013|X-Kenny Lofton|1st|18|3.2%|91|43|17|68.4|43.4|55.9|58.1|2103|8120|1528|2428|130|781|622|945|.299|.372|.423|.794|107||||||||| |||||*8H7/D9
1777|2013|X-Sandy Alomar|1st|16|2.8%|49|24|20|13.7|13.1|13.4|44.2|1377|4530|520|1236|112|588|25|212|.273|.309|.406|.716|86||||||||| |||||*2H/D3
1778|2013|X-Julio Franco|1st|6|1.1%|58|42|23|43.6|30.8|37.2|57.1|2527|8677|1285|2586|173|1194|281|917|.298|.365|.417|.782|111||||||||| |||||*6*4*3*D*H/579
1779|2013|X-David Wells|1st|5|0.9%|87|40|21|53.5|31.4|42.4|61.4|86|178|8|23|0|5|0|3|.129|.148|.140|.289|-22|239|157|4.13|108|1.266|660|489|13|3439.0|3635|407|719|2201|*1
1780|2013|X-Steve Finley|1st|4|0.7%|72|36|19|44.2|32.0|38.1|58.1|2583|9397|1443|2548|304|1167|320|844|.271|.332|.442|.775|104|0|0|0.00||1.000|1|0|0|1.0|0|0|1|0|*89H7/D1
1781|2013|X-Shawn Green|1st|2|0.4%|62|33|15|34.7|31.5|33.1|56.7|1951|7082|1129|2003|328|1070|162|744|.283|.355|.494|.850|120||||||||| |||||*93H87D
1782|2013|X-Aaron Sele|1st|1|0.2%|21|15|15|20.1|19.1|19.6|61.4|72|58|5|9|0|1|0|3|.155|.197|.190|.386|1|148|112|4.61|100|1.491|404|352|0|2153.0|2413|225|798|1407|*1
1783|2013|X-Rondell White|1st|0|0.0%|6|17|15|28.2|22.5|25.3|53.4|1474|5357|756|1519|198|768|94|360|.284|.336|.462|.799|108||||||||| |||||*7*8DH
1784|2013|X-Woody Williams|1st|0|0.0%|17|14|15|30.2|21.9|26.1|61.4|271|540|52|105|4|43|1|17|.194|.222|.267|.489|29|132|116|4.19|103|1.321|424|330|0|2216.1|2217|309|711|1480|*1/H
1785|2013|X-Todd Walker|1st|0|0.0%|10|22|12|10.5|9.9|10.2|57.1|1288|4554|647|1316|107|545|66|421|.289|.348|.435|.783|98||||||||| |||||*4H53D/76
1786|2013|X-Mike Stanton|1st|0|0.0%|62|7|19|14.3|15.5|14.9|32.5|639|24|3|8|0|3|0|1|.333|.360|.375|.735|96|68|63|3.92|112|1.352|1178|1|84|1114.0|1086|93|420|895|*1
1787|2013|X-Reggie Sanders|1st|0|0.0%|18|27|17|39.8|26.7|33.3|56.7|1777|6241|1037|1666|305|983|304|674|.267|.343|.487|.830|115||||||||| |||||*9*78H/D
1788|2013|X-Jose Mesa|1st|0|0.0%|106|1|19|11.4|12.8|12.1|32.5|480|2|1|0|0|0|0|1|.000|.333|.000|.333|-3|80|109|4.36|100|1.472|1022|95|321|1548.2|1629|151|651|1038|*1/H
1789|2013|X-Ryan Klesko|1st|0|0.0%|24|26|16|26.7|21.7|24.2|53.8|1736|5611|874|1564|278|987|91|817|.279|.370|.500|.870|128||||||||| |||||*7*3H9/D
1790|2013|X-Roberto Hernandez|1st|0|0.0%|86|7|17|18.5|18.4|18.5|32.5|322|2|0|1|0|0|0|0|.500|.500|.500|1.000|166|67|71|3.45|131|1.367|1010|3|326|1071.1|1002|96|462|945|*1
1791|2013|X-Jeff Conine|1st|0|0.0%|22|23|17|19.5|17.8|18.7|53.4|2024|6957|870|1982|214|1071|54|671|.285|.347|.443|.789|107||||||||| |||||*3*7H9D5
1792|2013|X-Royce Clayton|1st|0|0.0%|24|23|17|19.5|17.5|18.5|55.4|2108|7379|935|1904|110|723|231|565|.258|.312|.367|.679|78||||||||| |||||*6H/5D
1793|2013|X-Jeff Cirillo|1st|0|0.0%|37|23|14|34.5|30.5|32.5|55.7|1617|5396|800|1598|112|727|63|563|.296|.366|.430|.796|102|0|0|0.00||2.000|1|0|0|1.0|0|0|2|1|*5H34D/671
1794|2014|Greg Maddux|1st|555|97.2%|254|70|23|106.6|56.3|81.4|61.4|737|1591|103|272|5|84|11|34|.171|.191|.205|.395|5|355|227|3.16|132|1.143|744|740|0|5008.1|4726|353|999|3371|*1/H
1795|2014|Tom Glavine|1st|525|91.9%|177|52|22|80.7|44.1|62.4|61.4|688|1323|93|246|1|90|1|101|.186|.244|.210|.454|22|305|203|3.54|118|1.314|682|682|0|4413.1|4298|356|1500|2607|*1/H
1796|2014|Frank Thomas|1st|478|83.7%|194|60|19|73.8|45.4|59.6|53.8|2322|8199|1494|2468|521|1704|32|1667|.301|.419|.555|.974|156||||||||| |||||*D*3H
1797|2014|Craig Biggio HOF|2nd|427|74.8%|169|57|20|65.5|41.8|53.6|57.1|2850|10876|1844|3060|291|1175|414|1160|.281|.363|.433|.796|112||||||||| |||||*4*287H/D9
1798|2014|Mike Piazza HOF|2nd|355|62.2%|207|62|16|59.5|43.1|51.3|44.2|1912|6911|1048|2127|427|1335|17|759|.308|.377|.545|.922|143||||||||| |||||*2DH3
1799|2014|X-Jack Morris HOF|15th|351|61.5%|123|39|18|43.5|32.6|38.0|61.4|23|1|4|0|0|0|0|0|.000|.000|.000|.000|-100|254|186|3.90|105|1.296|549|527|0|3824.0|3567|389|1390|2478|*1/HD
1800|2014|Jeff Bagwell HOF|4th|310|54.3%|150|59|15|79.9|48.4|64.2|53.8|2150|7797|1517|2314|449|1529|202|1401|.297|.408|.540|.948|149||||||||| |||||*3H/D9
1801|2014|Tim Raines HOF|7th|263|46.1%|91|47|23|69.4|42.4|55.9|53.4|2502|8872|1571|2605|170|980|808|1330|.294|.385|.425|.810|123||||||||| |||||*7H8D4/9
1802|2014|Roger Clemens|2nd|202|35.4%|332|73|24|139.2|65.9|102.6|61.4|95|179|5|31|0|12|0|13|.173|.236|.207|.443|17|354|184|3.12|143|1.173|709|707|0|4916.2|4185|363|1580|4672|*1
1803|2014|Barry Bonds|2nd|198|34.7%|340|77|22|162.8|72.7|117.8|53.4|2986|9847|2227|2935|762|1996|514|2558|.298|.444|.607|1.051|182||||||||| |||||*78HD/9
1804|2014|Lee Smith HOF|12th|171|29.9%|127|13|18|28.9|20.8|24.8|32.5|770|64|2|3|1|2|0|3|.047|.090|.094|.183|-50|71|92|3.03|132|1.256|1022|6|478|1289.1|1133|89|486|1251|*1
1805|2014|Curt Schilling|2nd|167|29.2%|171|46|20|79.5|48.6|64.0|61.4|402|773|39|117|0|29|1|25|.151|.178|.171|.348|-9|216|146|3.46|127|1.137|569|436|22|3261.0|2998|347|711|3116|*1/H
1806|2014|Edgar Martinez HOF|5th|144|25.2%|132|50|18|68.4|43.7|56.0|55.7|2055|7213|1219|2247|309|1261|49|1283|.312|.418|.515|.933|147||||||||| |||||*D*5H/3
1807|2014|Alan Trammell HOF|13th|119|20.8%|119|40|20|70.7|44.8|57.8|55.4|2293|8288|1231|2365|185|1003|236|850|.285|.352|.415|.767|110||||||||| |||||*6HD5/478
1808|2014|Mike Mussina HOF|1st|116|20.3%|121|54|18|82.8|44.5|63.6|61.4|22|52|3|9|0|5|0|1|.173|.189|.192|.381|1|270|153|3.68|123|1.192|537|536|0|3562.2|3460|376|785|2813|*1
1809|2014|Jeff Kent|1st|87|15.2%|123|51|17|55.4|35.8|45.6|57.1|2298|8498|1320|2461|377|1518|94|801|.290|.356|.500|.855|123||||||||| |||||*453H/D6
1810|2014|Fred McGriff|5th|67|11.7%|100|48|19|52.6|36.0|44.3|53.8|2460|8757|1349|2490|493|1550|72|1305|.284|.377|.509|.886|134||||||||| |||||*3DH
1811|2014|Mark McGwire|8th|63|11.0%|170|42|16|62.1|41.9|52.0|53.8|1874|6187|1167|1626|583|1414|12|1317|.263|.394|.588|.982|163||||||||| |||||*3HD/59
1812|2014|Larry Walker HOF|4th|58|10.2%|148|58|17|72.7|44.7|58.7|56.7|1988|6907|1355|2160|383|1311|230|913|.313|.400|.565|.965|141||||||||| |||||*9H387/D45
1813|2014|Don Mattingly|14th|47|8.2%|134|34|14|42.4|35.8|39.1|53.8|1785|7003|1007|2153|222|1099|14|588|.307|.358|.471|.830|127||||||||| |||||*3D9H7/548
1814|2014|Sammy Sosa|2nd|41|7.2%|202|52|18|58.6|43.8|51.2|56.7|2354|8813|1475|2408|609|1667|234|929|.273|.344|.534|.878|128||||||||| |||||*98DH/7
1815|2014|X-Rafael Palmeiro|4th|25|4.4%|178|57|20|71.9|38.9|55.4|53.8|2831|10472|1663|3020|569|1835|97|1353|.288|.371|.515|.885|132||||||||| |||||*3*D7H/98
1816|2014|X-Moises Alou|1st|6|1.1%|81|44|17|39.9|27.6|33.7|53.4|1942|7037|1109|2134|332|1287|106|737|.303|.369|.516|.885|128||||||||| |||||*7*98H/D
1817|2014|X-Hideo Nomo|1st|6|1.1%|24|14|12|20.9|22.7|21.8|61.4|233|485|22|65|4|26|0|13|.134|.156|.192|.348|-7|123|109|4.24|97|1.354|323|318|0|1976.1|1768|251|908|1918|*1/H
1818|2014|X-Luis Gonzalez|1st|5|0.9%|103|48|19|51.6|33.8|42.7|53.4|2591|9157|1412|2591|354|1439|128|1155|.283|.367|.479|.845|119||||||||| |||||*7H/D9835
1819|2014|X-Eric Gagne|1st|2|0.4%|37|17|10|11.7|11.8|11.8|32.5|337|86|5|12|1|3|0|1|.140|.149|.221|.370|-4|33|26|3.47|119|1.156|402|48|187|643.2|518|76|226|718|*1
1820|2014|X-J.T. Snow|1st|2|0.4%|16|16|16|11.1|12.8|11.9|53.8|1716|5641|798|1509|189|877|20|760|.268|.357|.427|.784|105||||||||| |||||*3H/D
1821|2014|X-Jacque Jones|1st|1|0.2%|9|12|10|11.6|13.2|12.4|53.4|1302|4594|632|1272|165|630|82|314|.277|.326|.448|.775|98||||||||| |||||*9*78HD
1822|2014|X-Kenny Rogers|1st|1|0.2%|65|29|20|50.5|35.2|42.8|61.4|35|66|5|9|0|4|1|4|.136|.186|.182|.368|-4|219|156|4.27|107|1.403|762|474|28|3302.2|3457|339|1175|1968|*1/H
1823|2014|X-Armando Benitez|1st|1|0.2%|61|14|15|17.3|16.3|16.8|32.5|513|8|0|0|0|2|0|0|.000|.000|.000|.000|-100|40|47|3.13|140|1.217|762|0|289|779.0|545|95|403|946|*1
1824|2014|X-Richie Sexson|1st|0|0.0%|46|21|12|18.0|18.9|18.5|53.8|1367|4928|748|1286|306|943|14|588|.261|.344|.507|.851|120||||||||| |||||*37DH/9
1825|2014|X-Ray Durham|1st|0|0.0%|64|33|14|33.8|25.9|29.9|57.1|1975|7408|1249|2054|192|875|273|820|.277|.352|.436|.788|104||||||||| |||||*4HD/8
1826|2014|X-Todd Jones|1st|0|0.0%|77|3|16|10.3|11.0|10.7|32.5|471|19|1|4|0|0|0|1|.211|.250|.263|.513|36|58|63|3.97|111|1.413|982|1|319|1072.0|1072|93|443|868|*1
1827|2014|X-Sean Casey|1st|0|0.0%|39|19|12|16.5|16.4|16.4|53.8|1405|5066|690|1531|130|735|18|477|.302|.367|.447|.814|109||||||||| |||||*3HD
1828|2014|X-Mike Timlin|1st|0|0.0%|46|8|18|19.0|13.6|16.3|32.5|194|7|0|0|0|0|0|0|.000|.000|.000|.000|-100|75|73|3.63|125|1.283|1058|4|141|1204.1|1168|118|377|872|*1
1829|2014|X-Paul Lo Duca|1st|0|0.0%|21|26|11|17.8|18.6|18.2|44.2|1082|3892|483|1112|80|481|20|266|.286|.337|.409|.746|97||||||||| |||||*23H7/D95
1830|2015|Randy Johnson|1st|534|97.3%|331|65|22|101.1|61.5|81.3|61.4|273|625|20|78|1|40|0|19|.125|.153|.152|.305|-22|303|166|3.29|135|1.171|618|603|2|4135.1|3346|411|1497|4875|*1/7
1831|2015|Pedro Martinez|1st|500|91.1%|206|60|18|83.9|58.2|71.1|61.4|277|434|22|43|0|18|0|15|.099|.134|.122|.256|-32|219|100|2.93|154|1.054|476|409|3|2827.1|2221|239|760|3154|*1
1832|2015|John Smoltz|1st|455|82.9%|162|44|21|69.0|38.7|53.9|61.4|709|948|77|151|5|61|3|79|.159|.226|.207|.433|16|213|155|3.33|125|1.176|723|481|154|3473.0|3074|288|1010|3084|*1/H
1833|2015|Craig Biggio|3rd|454|82.7%|169|57|20|65.5|41.8|53.6|57.1|2850|10876|1844|3060|291|1175|414|1160|.281|.363|.433|.796|112||||||||| |||||*4*287H/D9
